CLIENT_ID,TOTAL_ACCOUNTS,DEPOSITS,WITHDRAWALS,TOTAL_DEPOSITS_AMOUNT,TOTAL_WITHDRAWALS_AMOUNT,LAST_BALANCE,MAX_LN,TOTAL_LOANS,FIDO_SCORE_AT_SIGNUP,AGE,GENDER,REGION,INCOME_VALUE,CUST_LOCATION,LOAN_SEGMENT,BEHAVIORAL_SEGMENT,FIRST_ACCOUNT_LIFE_DAYS,FIRST_ACCOUNT_CLOSED_DATE,FIRST_ACCOUNT_STATE,SAVINGS_TIMING_CATEGORY,SIMPLIFIED_TIMING,DAYS_DISBURSEMENT_TO_SAVINGS,DAYS_REPAYMENT_TO_SAVINGS,REPAYMENT_STATE,PRIMARY_TIMING_CATEGORY,FIRST_ACCOUNT_STATUS,MONTHLY_DEPOSIT_FREQUENCY,MONTHLY_WITHDRAWAL_FREQUENCY,DAYS_ACTIVE
399635525,1,14,5,370.0200000000,-299.9800000000,70.6000000000,10,11,470,32,FEMALE,Central Region,351 GHS - 700 GHS,Cape Coast,high_ln_savers,wallet_users,32,,ACTIVE,before_disbursement,before_disbursement,-29,-31,PARTIALLY_PAID,before_disbursement,still_active,14.000000,5.000000,29
399890481,1,3,3,1800.0000000000,-790.0000000000,1012.3600000000,33,34,752,25,FEMALE,Accra,Above 1800 GHS,Sowutuom,high_ln_savers,ultra_savers,43,,ACTIVE,before_disbursement,before_disbursement,-20,,PENDING,before_disbursement,still_active,3.000000,3.000000,41
399916308,1,1,0,21.0000000000,0.0000000000,21.0000000000,12,13,487,27,MALE,Eastern Region,351 GHS - 700 GHS,Kwaebibirem Municipal,high_ln_savers,savers,51,,ACTIVE,before_disbursement,before_disbursement,-33,,PENDING,before_disbursement,still_active,1.000000,0.000000,0
400168350,1,12,11,4150.4300000000,-4146.6700000000,10.6400000000,41,42,726,27,MALE,Ashanti Region,Below 350 GHS,Asuoyeboa,high_ln_savers,wallet_users,190,,ACTIVE,before_disbursement,before_disbursement,-169,,PENDING,before_disbursement,still_active,6.000000,5.500000,67
400210048,1,2,2,70.0000000000,-50.0000000000,20.0600000000,1,2,355,30,FEMALE,Greater Accra Region,Above 1800 GHS,Ga East Municipal,low_ln_savers,savers,17,,ACTIVE,with_active_loan,with_active_loan,0,,PENDING,with_active_loan,still_active,2.000000,2.000000,3
400277464,1,1,1,500.0000000000,-400.0000000000,100.5200000000,15,16,468,24,MALE,Upper West Region,Above 1800 GHS,Wa Municipal,high_ln_savers,savers,46,,ACTIVE,before_disbursement,before_disbursement,-22,,PENDING,before_disbursement,still_active,1.000000,1.000000,4
400289912,1,1,0,21.0000000000,0.0000000000,21.0000000000,-1,,315,22,FEMALE,Ashanti Region,Above 1800 GHS,Nhyiaeso,eligible_no_loan_savers,savers,4,,ACTIVE,no_loan_history,no_loan_history,,,,no_loan_history,still_active,1.000000,0.000000,0
400301847,1,4,3,4100.0000000000,-2080.0000000000,2028.6600000000,28,29,677,28,FEMALE,Other Region,1401 GHS - 1800 GHS,Upper East,high_ln_savers,ultra_savers,30,,ACTIVE,before_disbursement,before_disbursement,-16,,PENDING,before_disbursement,still_active,4.000000,3.000000,26
400484769,1,1,0,50.0000000000,0.0000000000,50.0000000000,21,22,589,,,,,,high_ln_savers,savers,49,,ACTIVE,with_active_loan,with_active_loan,121,-34,PARTIALLY_PAID,with_active_loan,still_active,1.000000,0.000000,0
400581197,1,19,43,5090.5600000000,-5281.3000000000,22.0400000000,43,44,716,35,MALE,Accra,701 GHS - 1000 GHS,Amasaman,high_ln_savers,wallet_users,190,,ACTIVE,before_disbursement,before_disbursement,-109,-138,PAID,before_disbursement,still_active,6.333333,14.333333,105
400846789,1,1,6,1000.0000000000,-900.0000000000,101.7300000000,1,2,419,24,FEMALE,Greater Accra Region,Above 1800 GHS,Adenta Municipal,low_ln_savers,wallet_users,20,,ACTIVE,after_loan_closed,after_loan_closed,5,0,PAID,after_loan_closed,still_active,1.000000,6.000000,15
400983603,1,1,0,50.0000000000,0.0000000000,50.0000000000,35,36,471,45,MALE,Other Region,Above 1800 GHS,Brong-Ahafo,high_ln_savers,savers,5,,ACTIVE,after_loan_closed,after_loan_closed,8,2,PAID,after_loan_closed,still_active,1.000000,0.000000,0
401024464,1,4,2,2400.0000000000,-200.0000000000,2201.1100000000,13,14,394,42,MALE,Greater Accra Region,Above 1800 GHS,Kpone Katamanso Municipal,high_ln_savers,ultra_savers,33,,ACTIVE,with_active_loan,with_active_loan,88,6,LATE,with_active_loan,still_active,4.000000,2.000000,31
401053880,1,1,0,30.0000000000,0.0000000000,30.0000000000,0,1,256,24,MALE,Central Region,1401 GHS - 1800 GHS,Upper Denkyira West District,low_ln_savers,savers,3,,ACTIVE,with_active_loan,with_active_loan,0,,PENDING,with_active_loan,still_active,1.000000,0.000000,0
401097657,1,5,0,100.0000000000,0.0000000000,100.3400000000,0,1,315,36,MALE,Greater Accra Region,Above 1800 GHS,Tema Metropolitan,low_ln_savers,savers,31,,ACTIVE,before_disbursement,before_disbursement,-9,,PENDING,before_disbursement,still_active,5.000000,0.000000,25
401378666,1,7,8,345.0000000000,-280.0000000000,65.2500000000,6,7,335,21,FEMALE,Central Region,351 GHS - 700 GHS,Abura/ Asebu/ Kwamankese District,mid_ln_savers,wallet_users,16,,ACTIVE,before_disbursement,before_disbursement,0,,PENDING,before_disbursement,still_active,7.000000,8.000000,13
401428125,1,2,0,50.0000000000,0.0000000000,50.1900000000,9,10,489,44,MALE,Eastern Region,Above 1800 GHS,Birim Central Municipal,high_ln_savers,savers,36,,ACTIVE,after_loan_closed,after_loan_closed,20,-19,PAID,after_loan_closed,still_active,2.000000,0.000000,19
401435018,1,3,2,80.0000000000,-60.0000000000,20.8300000000,14,15,387,27,FEMALE,Ashanti Region,Below 350 GHS,Obuasi Municipal,high_ln_savers,savers,51,,ACTIVE,with_active_loan,with_active_loan,0,-39,LATE,with_active_loan,still_active,1.500000,1.000000,44
401508898,1,1,0,100.0000000000,0.0000000000,100.0000000000,-1,,234,29,MALE,Volta Region,1001 GHS - 1400 GHS,Kpando Municipal,non_eligible_savers,savers,10,,ACTIVE,no_loan_history,no_loan_history,,,,no_loan_history,still_active,1.000000,0.000000,0
401511354,1,4,2,310.0000000000,-280.0000000000,31.4500000000,8,9,493,33,MALE,Greater Accra Region,Above 1800 GHS,Adenta Municipal,high_ln_savers,savers,52,,ACTIVE,before_disbursement,before_disbursement,-47,,PENDING,before_disbursement,still_active,2.000000,1.000000,49
401542148,1,8,13,955.0000000000,-936.0000000000,20.9800000000,12,13,444,24,MALE,Ashanti Region,1001 GHS - 1400 GHS,Ahodwo,high_ln_savers,wallet_users,38,,ACTIVE,before_disbursement,before_disbursement,-24,,PARTIALLY_PAID,before_disbursement,still_active,8.000000,13.000000,18
401542386,2,3,2,110.0000000000,-60.0700000000,50.1700000000,3,4,324,20,MALE,Greater Accra Region,351 GHS - 700 GHS,Ablekuma Central Municipal,mid_ln_savers,savers,7,2025-09-22 02:46:18.000,CLOSED,before_disbursement,before_disbursement,0,-19,PAID,before_disbursement,closed,3.000000,2.000000,29
401577343,1,6,2,120.0000000000,-100.0100000000,20.7700000000,2,3,355,35,MALE,Greater Accra Region,Above 1800 GHS,Ga East Municipal,low_ln_savers,savers,44,,ACTIVE,before_disbursement,before_disbursement,-36,,PENDING,before_disbursement,still_active,6.000000,2.000000,40
401671463,1,41,6,1000.6300000000,-1001.1900000000,3.8500000000,24,25,529,28,MALE,Greater Accra Region,701 GHS - 1000 GHS,Ablekuma Central Municipal,high_ln_savers,savers,131,,ACTIVE,before_disbursement,before_disbursement,-89,,PENDING,before_disbursement,still_active,10.250000,1.500000,129
401714781,1,13,0,280.0000000000,0.0000000000,280.5900000000,-1,,321,30,FEMALE,Central Region,Above 1800 GHS,Cape Coast,eligible_no_loan_savers,savers,27,,ACTIVE,no_loan_history,no_loan_history,,,,no_loan_history,still_active,13.000000,0.000000,24
401812923,1,1,0,5000.0000000000,0.0000000000,5000.0000000000,0,1,337,29,FEMALE,Greater Accra Region,1001 GHS - 1400 GHS,Ashaiman Municipal,low_ln_savers,savers,27,,ACTIVE,after_loan_closed,after_loan_closed,8,-7,PAID,after_loan_closed,still_active,1.000000,0.000000,0
401922347,1,1,0,100.0000000000,0.0000000000,100.0000000000,2,3,290,32,FEMALE,Ashanti Region,Above 1800 GHS,Afrancho,low_ln_savers,savers,2,,ACTIVE,with_active_loan,with_active_loan,1,,PENDING,with_active_loan,still_active,1.000000,0.000000,0
401943215,1,1,0,21.0000000000,0.0000000000,21.0000000000,4,5,312,27,FEMALE,Ashanti Region,701 GHS - 1000 GHS,Agric,mid_ln_savers,savers,21,,ACTIVE,with_active_loan,with_active_loan,0,,PENDING,with_active_loan,still_active,1.000000,0.000000,0
401978308,1,5,2,120.0000000000,-100.0100000000,20.3500000000,9,10,402,26,MALE,Accra,Below 350 GHS,Spintex,high_ln_savers,savers,44,,ACTIVE,before_disbursement,before_disbursement,-24,,PENDING,before_disbursement,still_active,5.000000,2.000000,14
401992130,1,13,7,2650.0000000000,-2630.5000000000,28.3400000000,24,25,771,59,MALE,Greater Accra Region,Above 1800 GHS,Tema Metropolitan,high_ln_savers,savers,77,,ACTIVE,before_disbursement,before_disbursement,-53,,PENDING,before_disbursement,still_active,6.500000,3.500000,68
402006158,1,2,0,30.0000000000,0.0000000000,30.0300000000,4,5,425,35,FEMALE,Volta Region,Above 1800 GHS,Ho West District,mid_ln_savers,savers,44,,ACTIVE,after_loan_closed,after_loan_closed,0,-31,PAID,after_loan_closed,still_active,2.000000,0.000000,3
402017414,1,1,0,50.0000000000,0.0000000000,50.0000000000,9,10,303,34,FEMALE,Volta Region,351 GHS - 700 GHS,Ho West District,high_ln_savers,savers,15,,ACTIVE,with_active_loan,with_active_loan,0,,PENDING,with_active_loan,still_active,1.000000,0.000000,0
402036696,1,21,65,10088.8900000000,-10053.2200000000,21.8600000000,41,42,672,25,FEMALE,Accra,701 GHS - 1000 GHS,37 Military Hospital,high_ln_savers,wallet_users,186,,ACTIVE,before_disbursement,before_disbursement,-183,,PENDING,before_disbursement,still_active,5.250000,16.250000,131
402083510,1,2,0,100.0000000000,0.0000000000,100.3100000000,15,16,490,27,FEMALE,Central Region,Above 1800 GHS,Cape Coast Metropolitan,high_ln_savers,savers,51,,ACTIVE,with_active_loan,with_active_loan,33,,PENDING,with_active_loan,still_active,2.000000,0.000000,31
402114267,1,1,1,200.0000000000,-190.0000000000,10.1500000000,22,23,531,31,MALE,Greater Accra Region,1001 GHS - 1400 GHS,Ablekuma Central Municipal,high_ln_savers,savers,143,,ACTIVE,before_disbursement,before_disbursement,-139,,PENDING,before_disbursement,still_active,1.000000,1.000000,3
402181633,1,3,0,121.0000000000,0.0000000000,121.1300000000,12,13,474,34,FEMALE,Greater Accra Region,Below 350 GHS,Ablekuma North Municipal,high_ln_savers,savers,12,,ACTIVE,with_active_loan,with_active_loan,20,,PENDING,with_active_loan,still_active,3.000000,0.000000,8
402191341,1,1,0,20.0000000000,0.0000000000,20.0000000000,30,31,748,37,FEMALE,Ashanti Region,701 GHS - 1000 GHS,Pankrono,high_ln_savers,savers,6,,ACTIVE,with_active_loan,with_active_loan,42,,PENDING,with_active_loan,still_active,1.000000,0.000000,0
402200850,1,5,25,8300.0300000000,-8330.0000000000,25.2700000000,33,34,690,,,,,,high_ln_savers,wallet_users,149,,ACTIVE,before_disbursement,before_disbursement,-72,,PENDING,before_disbursement,still_active,1.666667,8.333333,98
402313089,1,2,0,50.0000000000,0.0000000000,50.0000000000,3,4,200,37,FEMALE,Greater Accra Region,701 GHS - 1000 GHS,Accra Metropolitan,mid_ln_savers,savers,12,,ACTIVE,after_loan_closed,after_loan_closed,269,234,PAID,after_loan_closed,still_active,2.000000,0.000000,0
402320506,1,1,0,100.0000000000,0.0000000000,100.0000000000,20,20,534,31,MALE,Accra,1001 GHS - 1400 GHS,Lapaz,high_ln_savers,savers,34,,ACTIVE,with_active_loan,with_active_loan,8,,PENDING,with_active_loan,still_active,1.000000,0.000000,0
402328656,1,1,0,150.0000000000,0.0000000000,150.0000000000,10,11,536,81,MALE,Greater Accra Region,Above 1800 GHS,Accra Metropolitan,high_ln_savers,savers,16,,ACTIVE,with_active_loan,with_active_loan,1,,PENDING,with_active_loan,still_active,1.000000,0.000000,0
402372983,1,6,10,1660.0000000000,-1645.0500000000,20.3700000000,18,19,500,26,FEMALE,Tema,1401 GHS - 1800 GHS,Community 9,high_ln_savers,savers,141,,ACTIVE,before_disbursement,before_disbursement,-118,,PENDING,before_disbursement,still_active,2.000000,3.333333,66
402417658,1,13,10,3170.0100000000,-3140.0100000000,35.4100000000,34,35,699,34,MALE,Western Region,Above 1800 GHS,Fijai,high_ln_savers,savers,193,,ACTIVE,before_disbursement,before_disbursement,-89,,PENDING,before_disbursement,still_active,2.166667,1.666667,183
402462411,1,1,0,22.0000000000,0.0000000000,22.0000000000,8,9,306,38,MALE,Other Region,Above 1800 GHS,Northern,high_ln_savers,savers,15,,ACTIVE,with_active_loan,with_active_loan,0,,PENDING,with_active_loan,still_active,1.000000,0.000000,0
402479732,1,2,1,50.0100000000,-0.0100000000,50.0400000000,-1,,417,34,FEMALE,Greater Accra Region,Above 1800 GHS,Ga North Municipal,eligible_no_loan_savers,savers,30,,ACTIVE,no_loan_history,no_loan_history,,,,no_loan_history,still_active,2.000000,1.000000,4
402503839,1,2,9,50.0800000000,-40.0800000000,10.0800000000,31,32,719,24,MALE,Ashanti Region,Above 1800 GHS,Other,high_ln_savers,wallet_users,169,,ACTIVE,with_active_loan,with_active_loan,3,,LATE,with_active_loan,still_active,2.000000,9.000000,27
402652653,1,1,1,100.0000000000,-30.0000000000,70.8700000000,19,20,536,31,MALE,Bono East Region,Above 1800 GHS,Techiman North District,high_ln_savers,savers,107,,ACTIVE,before_disbursement,before_disbursement,-35,,PENDING,before_disbursement,still_active,1.000000,1.000000,29
402676657,1,1,0,21.0000000000,0.0000000000,21.0000000000,-1,,226,28,FEMALE,Ashanti Region,351 GHS - 700 GHS,Other,non_eligible_savers,savers,2,,ACTIVE,no_loan_history,no_loan_history,,,,no_loan_history,still_active,1.000000,0.000000,0
402691462,1,3,0,60.0000000000,0.0000000000,60.3400000000,26,27,668,25,MALE,Western Region,701 GHS - 1000 GHS,Nkotompo,high_ln_savers,savers,42,,ACTIVE,before_disbursement,before_disbursement,-20,,PENDING,before_disbursement,still_active,3.000000,0.000000,34
402777729,1,1,0,21.0000000000,0.0000000000,21.0000000000,-1,,226,35,MALE,Ahafo Region,701 GHS - 1000 GHS,Asunafo North Municipal,non_eligible_savers,savers,4,,ACTIVE,no_loan_history,no_loan_history,,,,no_loan_history,still_active,1.000000,0.000000,0
402949133,1,4,4,390.0000000000,-368.0000000000,22.1100000000,0,1,226,27,MALE,Ashanti Region,701 GHS - 1000 GHS,Atwima Nwabiagya Municipal,low_ln_savers,savers,21,,ACTIVE,before_disbursement,before_disbursement,0,-1,PAID,before_disbursement,still_active,4.000000,4.000000,2
402951624,1,3,3,200.0000000000,-180.0000000000,20.4600000000,28,29,626,25,MALE,Accra,701 GHS - 1000 GHS,Accra New Town,high_ln_savers,savers,139,,ACTIVE,before_disbursement,before_disbursement,-79,,PENDING,before_disbursement,still_active,0.600000,0.600000,131
402988064,1,3,3,500.0000000000,-480.0000000000,20.4700000000,8,9,470,41,MALE,Greater Accra Region,Above 1800 GHS,Ledzokuku Municipal,high_ln_savers,savers,45,,ACTIVE,before_disbursement,before_disbursement,-31,,PENDING,before_disbursement,still_active,3.000000,3.000000,13
403008370,1,1,0,200.0000000000,0.0000000000,200.0000000000,11,12,489,42,FEMALE,Greater Accra Region,Above 1800 GHS,Ledzokuku Municipal,high_ln_savers,savers,52,,ACTIVE,before_disbursement,before_disbursement,-27,,PENDING,before_disbursement,still_active,1.000000,0.000000,0
403106673,1,1,0,21.0000000000,0.0000000000,21.0000000000,5,6,426,,,,,,mid_ln_savers,savers,37,,ACTIVE,with_active_loan,with_active_loan,18,,LATE,with_active_loan,still_active,1.000000,0.000000,0
403119094,1,7,16,6300.2600000000,-6280.2600000000,25.8600000000,2,3,306,24,MALE,Volta Region,Above 1800 GHS,Ketu South District,low_ln_savers,wallet_users,31,,ACTIVE,before_disbursement,before_disbursement,-11,,PENDING,before_disbursement,still_active,7.000000,16.000000,14
403132373,1,4,4,480.0000000000,-455.0000000000,25.3100000000,1,2,371,23,FEMALE,Ashanti Region,Above 1800 GHS,Dichemso,low_ln_savers,savers,37,,ACTIVE,before_disbursement,before_disbursement,-28,,PENDING,before_disbursement,still_active,4.000000,4.000000,11
403138381,1,4,3,70.0000000000,-50.0000000000,20.2000000000,1,2,321,25,FEMALE,Western Region,351 GHS - 700 GHS,Prestea Huni-Valley Municipal,low_ln_savers,savers,35,,ACTIVE,before_disbursement,before_disbursement,-27,,PENDING,before_disbursement,still_active,4.000000,3.000000,19
403175579,1,7,9,1170.0000000000,-1153.0000000000,20.0500000000,26,27,456,23,FEMALE,Accra,Below 350 GHS,Spintex,high_ln_savers,savers,93,,ACTIVE,before_disbursement,before_disbursement,-84,,PENDING,before_disbursement,still_active,2.333333,3.000000,84
403176056,1,1,0,20.0000000000,0.0000000000,20.0000000000,11,12,406,24,FEMALE,Greater Accra Region,701 GHS - 1000 GHS,Ayawaso East Municipal,high_ln_savers,savers,3,,ACTIVE,with_active_loan,with_active_loan,0,,PENDING,with_active_loan,still_active,1.000000,0.000000,0
403266673,1,1,0,21.0000000000,0.0000000000,21.0000000000,0,1,256,26,MALE,Ashanti Region,1401 GHS - 1800 GHS,Atwima Nwabiagya Municipal,low_ln_savers,savers,2,,ACTIVE,with_active_loan,with_active_loan,0,,PENDING,with_active_loan,still_active,1.000000,0.000000,0
403367915,1,2,7,10000.0000000000,-9949.3000000000,200.8700000000,27,28,746,,,,,,high_ln_savers,savers,97,,ACTIVE,before_disbursement,before_disbursement,-74,,PENDING,before_disbursement,still_active,1.000000,3.500000,74
403388865,1,1,0,20.0000000000,0.0000000000,20.0000000000,-1,,303,32,FEMALE,Ashanti Region,701 GHS - 1000 GHS,Offinso North District,eligible_no_loan_savers,savers,10,,ACTIVE,no_loan_history,no_loan_history,,,,no_loan_history,still_active,1.000000,0.000000,0
403393906,1,1,0,50.0000000000,0.0000000000,50.0000000000,10,11,523,25,MALE,Accra,351 GHS - 700 GHS,Odorkor,high_ln_savers,savers,28,,ACTIVE,after_loan_closed,after_loan_closed,222,153,PAID,after_loan_closed,still_active,1.000000,0.000000,0
403408881,1,3,2,200.0000000000,-180.0000000000,20.1100000000,-1,,226,33,MALE,Eastern Region,701 GHS - 1000 GHS,Suhum,non_eligible_savers,savers,6,,ACTIVE,no_loan_history,no_loan_history,,,,no_loan_history,still_active,3.000000,2.000000,3
403429333,3,5,6,175.0000000000,-152.0800000000,23.5300000000,1,2,452,30,MALE,Greater Accra Region,Above 1800 GHS,Ablekuma Central Municipal,low_ln_savers,wallet_users,7,2025-09-14 10:02:22.000,CLOSED,before_disbursement,before_disbursement,-30,,PENDING,before_disbursement,closed,5.000000,6.000000,35
403430191,1,5,2,500.0000000000,-480.0200000000,22.9500000000,0,1,383,33,MALE,Greater Accra Region,Above 1800 GHS,La-Nkwantanang Municipal,low_ln_savers,savers,43,,ACTIVE,after_loan_closed,after_loan_closed,14,1,PAID,after_loan_closed,still_active,5.000000,2.000000,27
403463080,1,1,0,100.0000000000,0.0000000000,100.0000000000,8,9,388,22,FEMALE,Greater Accra Region,701 GHS - 1000 GHS,Kpone Katamanso Municipal,high_ln_savers,savers,15,,ACTIVE,before_disbursement,before_disbursement,-1,,PENDING,before_disbursement,still_active,1.000000,0.000000,0
403541145,1,4,1,150.0000000000,-130.0000000000,20.1400000000,8,9,326,31,FEMALE,Central Region,Above 1800 GHS,Cape Coast Metropolitan,high_ln_savers,savers,17,,ACTIVE,with_active_loan,with_active_loan,0,,PENDING,with_active_loan,still_active,4.000000,1.000000,5
403572436,1,21,0,1460.0000000000,0.0000000000,1462.1000000000,6,7,429,49,MALE,Greater Accra Region,1401 GHS - 1800 GHS,Accra Metropolitan,mid_ln_savers,ultra_savers,18,,ACTIVE,before_disbursement,before_disbursement,-2,,PENDING,before_disbursement,still_active,21.000000,0.000000,16
403628784,1,1,0,25.0000000000,0.0000000000,25.0000000000,1,2,290,32,MALE,Central Region,701 GHS - 1000 GHS,Kasoa,low_ln_savers,savers,26,,ACTIVE,after_loan_closed,after_loan_closed,0,-22,PAID,after_loan_closed,still_active,1.000000,0.000000,0
403647804,2,3,1,90.0000000000,-70.3100000000,20.0000000000,11,12,620,54,MALE,Greater Accra Region,1001 GHS - 1400 GHS,Accra Metropolitan,high_ln_savers,savers,20,2025-09-23 16:21:25.000,CLOSED,before_disbursement,before_disbursement,-28,,PENDING,before_disbursement,closed,3.000000,1.000000,20
403706642,1,1,0,50.0000000000,0.0000000000,50.0000000000,15,16,636,33,MALE,Central Region,1401 GHS - 1800 GHS,Cape Coast,high_ln_savers,savers,8,,ACTIVE,with_active_loan,with_active_loan,51,,PENDING,with_active_loan,still_active,1.000000,0.000000,0
403817284,1,1,0,200.0000000000,0.0000000000,200.0000000000,20,21,496,22,FEMALE,Central Region,701 GHS - 1000 GHS,Komenda-Edina-Eguafo-Abrim Municipal,high_ln_savers,savers,26,,ACTIVE,with_active_loan,with_active_loan,30,,PENDING,with_active_loan,still_active,1.000000,0.000000,0
404129793,1,1,0,20.0000000000,0.0000000000,20.0000000000,8,9,361,21,FEMALE,Ashanti Region,701 GHS - 1000 GHS,Ejisu Municipal,high_ln_savers,savers,53,,ACTIVE,before_disbursement,before_disbursement,-38,,PENDING,before_disbursement,still_active,1.000000,0.000000,0
404220810,1,1,2,101.0000000000,-81.4000000000,20.0000000000,1,2,275,26,FEMALE,Oti Region,Below 350 GHS,Kadjebi District,low_ln_savers,savers,16,,ACTIVE,after_loan_closed,after_loan_closed,167,1,PAID,after_loan_closed,still_active,1.000000,2.000000,14
404235111,1,2,0,70.0000000000,0.0000000000,70.0300000000,2,3,355,24,FEMALE,Eastern Region,Below 350 GHS,Koforidua,low_ln_savers,savers,33,,ACTIVE,before_disbursement,before_disbursement,-17,-30,PARTIALLY_PAID,before_disbursement,still_active,2.000000,0.000000,3
404275735,7,13,21,5602.0500000000,-5507.2900000000,104.1200000000,38,39,692,27,FEMALE,Accra,1001 GHS - 1400 GHS,Burma Camp,high_ln_savers,savers,15,2025-06-11 16:56:13.000,CLOSED,before_disbursement,before_disbursement,-137,,PENDING,before_disbursement,closed,2.600000,4.200000,141
404347682,1,1,0,20.0000000000,0.0000000000,20.0000000000,6,7,436,20,MALE,Western Region,351 GHS - 700 GHS,Tarkwa Nusaem Municipal,mid_ln_savers,savers,24,,ACTIVE,after_loan_closed,after_loan_closed,67,4,PAID,after_loan_closed,still_active,1.000000,0.000000,0
404421493,1,1,0,21.0000000000,0.0000000000,21.0000000000,5,6,386,39,FEMALE,Greater Accra Region,Above 1800 GHS,Tema West Municipal,mid_ln_savers,savers,37,,ACTIVE,with_active_loan,with_active_loan,12,,PENDING,with_active_loan,still_active,1.000000,0.000000,0
404451281,2,6,5,3630.0000000000,-631.8700000000,3000.0000000000,19,20,495,30,MALE,Greater Accra Region,1001 GHS - 1400 GHS,Tema Metropolitan,high_ln_savers,ultra_savers,83,2025-09-18 08:13:02.000,CLOSED,before_disbursement,before_disbursement,-101,,PENDING,before_disbursement,closed,1.500000,1.250000,101
404686145,1,1,0,20.0000000000,0.0000000000,20.0000000000,0,1,316,28,MALE,Greater Accra Region,1401 GHS - 1800 GHS,Accra Metropolitan,low_ln_savers,savers,10,,ACTIVE,after_loan_closed,after_loan_closed,12,5,PAID,after_loan_closed,still_active,1.000000,0.000000,0
404698710,1,1,0,51.0000000000,0.0000000000,51.0000000000,2,3,290,24,MALE,Greater Accra Region,1001 GHS - 1400 GHS,Kpone Katamanso Municipal,low_ln_savers,savers,16,,ACTIVE,before_disbursement,before_disbursement,0,,PENDING,before_disbursement,still_active,1.000000,0.000000,0
404724141,1,4,3,20.0300000000,-0.0300000000,20.3700000000,41,42,713,29,MALE,Ashanti Region,Below 350 GHS,Asuoyeboa,high_ln_savers,savers,185,,ACTIVE,before_disbursement,before_disbursement,-167,,PENDING,before_disbursement,still_active,4.000000,3.000000,37
404774159,1,3,3,62.0000000000,-40.0000000000,22.2500000000,4,5,371,31,MALE,Eastern Region,Above 1800 GHS,Akim Oda,mid_ln_savers,savers,34,,ACTIVE,before_disbursement,before_disbursement,-26,,PENDING,before_disbursement,still_active,3.000000,3.000000,25
404793366,1,1,0,30.0000000000,0.0000000000,30.0000000000,3,4,483,67,FEMALE,Central Region,701 GHS - 1000 GHS,Awutu Senya East Municipal,mid_ln_savers,savers,29,,ACTIVE,with_active_loan,with_active_loan,0,,PENDING,with_active_loan,still_active,1.000000,0.000000,0
404973953,1,2,2,121.0000000000,-100.0000000000,21.3700000000,2,3,355,23,FEMALE,Western Region,351 GHS - 700 GHS,Tarkwa Nusaem Municipal,low_ln_savers,savers,33,,ACTIVE,before_disbursement,before_disbursement,-22,,PENDING,before_disbursement,still_active,2.000000,2.000000,21
405134322,1,29,2,2370.0000000000,-2150.0000000000,242.5300000000,27,28,396,46,MALE,Accra,1001 GHS - 1400 GHS,Labadi,high_ln_savers,savers,79,,ACTIVE,before_disbursement,before_disbursement,-52,,PENDING,before_disbursement,still_active,9.666667,0.666667,68
405168374,1,2,0,40.0000000000,0.0000000000,40.0100000000,0,1,322,48,MALE,Greater Accra Region,Above 1800 GHS,Ga East Municipal,low_ln_savers,savers,44,,ACTIVE,after_loan_closed,after_loan_closed,68,36,PAID,after_loan_closed,still_active,2.000000,0.000000,1
405648136,1,1,0,100.0000000000,0.0000000000,100.0000000000,22,23,365,24,MALE,Tema,Below 350 GHS,Tema Metropolitan,high_ln_savers,savers,15,,ACTIVE,with_active_loan,with_active_loan,81,,PENDING,with_active_loan,still_active,1.000000,0.000000,0
405652667,1,1,0,21.0000000000,0.0000000000,21.0000000000,9,10,470,30,MALE,Western Region,1001 GHS - 1400 GHS,Ahanta West Municipal,high_ln_savers,savers,32,,ACTIVE,before_disbursement,before_disbursement,-4,,PENDING,before_disbursement,still_active,1.000000,0.000000,0
405663612,1,1,0,20.0000000000,0.0000000000,20.0000000000,2,3,453,25,FEMALE,Ashanti Region,1401 GHS - 1800 GHS,Kumasi Metropolitan,low_ln_savers,savers,38,,ACTIVE,before_disbursement,before_disbursement,-29,,PENDING,before_disbursement,still_active,1.000000,0.000000,0
405689376,1,3,2,250.0000000000,-230.0000000000,20.4500000000,14,15,322,22,FEMALE,Central Region,351 GHS - 700 GHS,Kasoa,high_ln_savers,savers,35,,ACTIVE,after_loan_closed,after_loan_closed,77,27,PAID,after_loan_closed,still_active,3.000000,2.000000,9
405739446,1,1,0,50.0000000000,0.0000000000,50.0000000000,15,16,371,32,MALE,Greater Accra Region,1001 GHS - 1400 GHS,Kpone Katamanso Municipal,high_ln_savers,savers,53,,ACTIVE,before_disbursement,before_disbursement,-34,,PENDING,before_disbursement,still_active,1.000000,0.000000,0
405846358,1,8,4,430.0000000000,-360.0300000000,73.1000000000,36,37,713,,,,,,high_ln_savers,savers,140,,ACTIVE,before_disbursement,before_disbursement,-78,,PENDING,before_disbursement,still_active,2.000000,1.000000,118
405922130,1,1,0,30.0000000000,0.0000000000,30.0000000000,7,8,482,34,MALE,Greater Accra Region,1401 GHS - 1800 GHS,Ga North Municipal,mid_ln_savers,savers,16,,ACTIVE,with_active_loan,with_active_loan,0,,PENDING,with_active_loan,still_active,1.000000,0.000000,0
